year;season;jp_title;img;Japanese;Episodes;Starting;Ending;Producers;Studios;Source;Age Rating;Rating Score;Rating Score Num;Reviewers;Rating Score Rank;Popularity Rank;Members;Favorites
2024;spring;Maou no Ore ga Dorei Elf wo Yome ni Shitanda ga, Dou Medereba Ii?;https://cdn.myanimelist.net/images/anime/1346/141203.jpg;魔王の俺が奴隷エルフを嫁にしたんだが、どう愛でればいい？;12;5 Apr 2024;21 Jun 2024;Hobby Japan, Crunchyroll, Kanon Sound, DMM.com, NetEase, BS Asahi, Unlimited Produce by TMS;Brain's Base;Light novel;PG-13 - Teens 13 or older;7.291;7.29;8212582125;"28872

2
 ";1460;172055;683
2024;spring;Tonari no Youkai-san;https://cdn.myanimelist.net/images/anime/1058/141559.jpg;となりの妖怪さん;13;7 Apr 2024;30 Jun 2024;ABC Animation, East Press;LIDENFILMS;Web manga;PG-13 - Teens 13 or older;7.291;7.29;72947294;"28802

2
 ";4843;23025;72
2024;spring;Henjin no Salad Bowl;https://cdn.myanimelist.net/images/anime/1861/141482.jpg;変人のサラダボウル;12;5 Apr 2024;21 Jun 2024;Pierrot, TBS, CBC Television, KlockWorx, Hakuhodo DY Music & Pictures, Universal Music Japan, BS11, Jinnan Studio, Nichion;SynergySP, Studio Comet;Light novel;PG-13 - Teens 13 or older;7.281;7.28;2698326983;"29432

2
 ";2913;63616;161
2024;spring;Tensei Kizoku, Kantei Skill de Nariagaru;https://cdn.myanimelist.net/images/anime/1763/139538.jpg;転生貴族、鑑定スキルで成り上がる;12;7 Apr 2024;23 Jun 2024;Dentsu, Lantis, CBC Television, Kodansha, Crunchyroll, U-NEXT, Tencent Japan, Bushiroad Move, Bandai Namco Filmworks, Bandai Namco Music Live;studio MOTHER;Light novel;PG-13 - Teens 13 or older;7.171;7.17;7897478974;"35242

2
 ";1571;159511;388
2024;spring;Ooi! Tonbo;https://cdn.myanimelist.net/images/anime/1313/142672.jpg;オーイ！とんぼ;13;6 Apr 2024;29 Jun 2024;TV Tokyo, Shogakukan-Shueisha Productions, TOHO, Shogakukan Music & Digital Entertainment, Shogakukan, BS TV Tokyo, Techno Sound, Happinet Phantom Studios, Golf Digest Sha, TV Tokyo Direct;OLM;Manga;PG-13 - Teens 13 or older;7.101;7.10;46774677;"39032

2
 ";6055;12987;40
2024;spring;Mahouka Koukou no Rettousei 3rd Season;https://cdn.myanimelist.net/images/anime/1100/142255.jpg;魔法科高校の劣等生 第3シーズン;13;5 Apr 2024;28 Jun 2024;Aniplex, Square Enix, Movic, Straight Edge, Kadokawa;8bit;Light novel;PG-13 - Teens 13 or older;7.041;7.04;4451444514;"41802

2
 ";1742;138696;472
2024;spring;Blue Archive the Animation;https://cdn.myanimelist.net/images/anime/1739/140995.jpg;ブルーアーカイブ The Animation;12;7 Apr 2024;23 Jun 2024;Shochiku, Nexon, Studio Mausu, Bushiroad, JR East Marketing & Communications, RAY, INCS toenter, Yostar;Yostar Pictures, Studio CANDY BOX;Game;PG-13 - Teens 13 or older;7.041;7.04;2333823338;"42012

2
 ";2856;66134;1091
2024;spring;One Room, Hiatari Futsuu, Tenshi-tsuki.;https://cdn.myanimelist.net/images/anime/1833/141321.jpg;ワンルーム、日当たり普通、天使つき。;12;6 Apr 2024;22 Jun 2024;Square Enix, Nippon Columbia, Nikkatsu, Kansai Telecasting, arma bianca, Bushiroad Move;Okuruto Noboru;Manga;PG-13 - Teens 13 or older;7.031;7.03;3036030360;"42592

2
 ";2637;75451;359
2024;spring;Seiyuu Radio no Uraomote;https://cdn.myanimelist.net/images/anime/1253/141796.jpg;声優ラジオのウラオモテ;12;10 Apr 2024;26 Jun 2024;Movic, AT-X, Nippon Columbia, KlockWorx, Studio Mausu, BS NTV, Kadokawa, Happinet Phantom Studios, Studio Tenjin, REAL-T;Connect;Light novel;PG-13 - Teens 13 or older;6.961;6.96;1852018520;"45592

2
 ";3192;53468;170
2024;spring;Nijiyon Animation 2;https://cdn.myanimelist.net/images/anime/1023/140587.jpg;にじよん あにめーしょん2;12;5 Apr 2024;21 Jun 2024;Bushiroad, Kadokawa, Bandai Namco Filmworks, Bandai Namco Music Live;Sunrise;4-koma manga;PG-13 - Teens 13 or older;6.841;6.84;26992699;"51562

2
 ";8071;6412;9
2024;spring;Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life;https://cdn.myanimelist.net/images/anime/1103/142513.jpg;Lv2からチートだった元勇者候補のまったり異世界ライフ;12;8 Apr 2024;24 Jun 2024;Pony Canyon, AT-X, Magic Capsule, KlockWorx, Docomo Anime Store, Overlap, Crunchyroll, Muse Communication, CTW;J.C.Staff;Light novel;PG-13 - Teens 13 or older;6.821;6.82;100015100015;"52292

2
 ";1272;200586;866
2024;spring;Kaii to Otome to Kamikakushi;https://cdn.myanimelist.net/images/anime/1670/141688.jpg;怪異と乙女と神隠し;12;10 Apr 2024;26 Jun 2024;AT-X, flying DOG, Kansai Telecasting, Shogakukan, BS NTV, Kadokawa, dugout;Zero-G;Web manga;PG-13 - Teens 13 or older;6.771;6.77;2955029550;"54662

2
 ";2315;93355;284
2024;spring;Hananoi-kun to Koi no Yamai;https://cdn.myanimelist.net/images/anime/1646/141411.jpg;花野井くんと恋の病;12;4 Apr 2024;20 Jun 2024;TBS, Kodansha, Good Smile Company, Crunchyroll, DMM.com;East Fish Studio;Manga;PG-13 - Teens 13 or older;6.751;6.75;4137041370;"56042

2
 ";1990;117048;520
2024;spring;Unnamed Memory;https://cdn.myanimelist.net/images/anime/1143/142439.jpg;Unnamed Memory;12;9 Apr 2024;25 Jun 2024;AT-X, Glovision, Sammy, Tencent Japan, Kadokawa, Heart Company, Bandai Namco Music Live;ENGI;Light novel;PG-13 - Teens 13 or older;6.731;6.73;4792647926;"57112

2
 ";1782;134832;611
2024;spring;Sasayaku You ni Koi wo Utau;https://cdn.myanimelist.net/images/anime/1455/141858.jpg;ささやくように恋を唄う;12;14 Apr 2024;29 Dec 2024;TV Asahi, NBCUniversal Entertainment Japan, Yomiuri TV Enterprise, Contents Seed, Ichijinsha, Live Viewing Japan, Bit grooove promotion, BS Asahi;Yokohama Animation Laboratory, Cloud Hearts;Manga;PG-13 - Teens 13 or older;6.671;6.67;1925319253;"60622

2
 ";2408;87632;781
2024;spring;Ninja Kamui;https://cdn.myanimelist.net/images/anime/1142/141351.jpg;No Title;13;11 Feb 2024;5 May 2024;Sola Entertainment;E&H Production;Original;R - 17+ (violence & profanity);6.661;6.66;6794367943;"61522

2
 ";1409;178636;1082
2024;spring;Shadowverse Flame: Arc-hen;https://cdn.myanimelist.net/images/anime/1826/140574.jpg;シャドウバースFLAME アーク編;23;13 Apr 2024;28 Sep 2024;TV Tokyo;Zexcs;Card game;PG-13 - Teens 13 or older;6.651;6.65;501501;"62072

2
 ";11245;2431;10
2024;spring;Astro Note;https://cdn.myanimelist.net/images/anime/1372/141859.jpg;アストロノオト;12;5 Apr 2024;21 Jun 2024;Lantis, Shochiku, Movic, Tokyo MX, Crunchyroll, BS Asahi, Bandai Namco Music Live, Tokyu Agency;Telecom Animation Film;Original;PG-13 - Teens 13 or older;6.561;6.56;1081510815;"67102

2
 ";4214;31179;59
2024;spring;Re:Monster;https://cdn.myanimelist.net/images/anime/1523/141680.jpg;Re;12;5 Apr 2024;21 Jun 2024;Genco, Pony Canyon, BS11, Crunchyroll, U-NEXT, Muse Communication, AlphaPolis, Saber Links, HIAN, Studio Tronc, Capibara;Studio Deen;Light novel;R - 17+ (violence & profanity);6.551;6.55;8038480384;"67782

2
 ";1586;157411;478
2024;spring;The New Gate;https://cdn.myanimelist.net/images/anime/1898/141857.jpg;THE NEW GATE;12;14 Apr 2024;30 Jun 2024;Mainichi Broadcasting System, KlockWorx, King Records, MAGNET, CTW, AlphaPolis, Studio Bus;Yokohama Animation Laboratory, Cloud Hearts;Light novel;PG-13 - Teens 13 or older;6.441;6.44;5695456954;"74862

2
 ";1880;125782;372
2024;spring;Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2;https://cdn.myanimelist.net/images/anime/1399/141651.jpg;魔王学院の不適合者 II ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～ 第2クール;12;12 Apr 2024;25 Jul 2024;Aniplex, Yomiuri Telecasting, Movic, AT-X, Tokyo MX, Docomo Anime Store, Medicos Entertainment, BS11, Contents Seed, Kadokawa, ADK Marketing Solutions, qooop;SILVER LINK.;Light novel;R - 17+ (violence & profanity);6.431;6.43;4064240642;"75172

2
 ";1403;180568;822
2024;spring;Kami wa Game ni Ueteiru.;https://cdn.myanimelist.net/images/anime/1578/141782.jpg;神は遊戯に飢えている。;13;1 Apr 2024;24 Jun 2024;Pony Canyon, AT-X, Ultra Super Pictures, Sammy, bilibili, Crunchyroll, Kadokawa, Bit grooove promotion;LIDENFILMS;Light novel;PG-13 - Teens 13 or older;6.271;6.27;3061830618;"84682

2
 ";2354;90668;256
2024;spring;Vampire Dormitory;https://cdn.myanimelist.net/images/anime/1375/141863.jpg;ヴァンパイア男子寮;12;7 Apr 2024;23 Jun 2024;Dentsu, Kodansha, Avex Pictures, Crunchyroll;Studio Blanc.;Manga;PG-13 - Teens 13 or older;6.201;6.20;1582915829;"88612

2
 ";3433;46836;237
2024;spring;Highspeed Etoile;https://cdn.myanimelist.net/images/anime/1719/143307.jpg;HIGHSPEED Étoile（ハイスピードエトワール）;12;6 Apr 2024;22 Jun 2024;Mainichi Broadcasting System, Good Smile Company, King Records, Yostar, First Call Music;Studio A-CAT;Original;PG-13 - Teens 13 or older;6.151;6.15;44504450;"91112

2
 ";5422;17369;98
2024;spring;Touken Ranbu Kai: Kyoden Moyuru Honnouji;https://cdn.myanimelist.net/images/anime/1941/142048.jpg;刀剣乱舞 廻 -虚伝 燃ゆる本能寺-;8;2 Apr 2024;21 May 2024;Marvelous Entertainment, Rakuonsha, Nitroplus, TOHO animation, EXNOA;domerica;Other;PG-13 - Teens 13 or older;6.111;6.11;20672067;"93622

2
 ";5989;13384;45
2024;spring;The iDOLM@STER Shiny Colors;https://cdn.myanimelist.net/images/anime/1274/140769.jpg;アイドルマスター シャイニーカラーズ;12;6 Apr 2024;22 Jun 2024;Bandai Namco Entertainment;Polygon Pictures;Game;PG-13 - Teens 13 or older;6.091;6.09;23252325;"94542

2
 ";6769;9948;54
2024;spring;Nyaaaanvy;https://cdn.myanimelist.net/images/anime/1857/143301.jpg;ニャンビー;6;25 May 2024;29 Jun 2024;None found, add some;Shin-Ei Animation, Lesprit;Game;G - All Ages;5.691;5.69;164164;"114202

2
 ";17105;490;0
2024;spring;Rinkai!;https://cdn.myanimelist.net/images/anime/1387/141515.jpg;リンカイ!;12;9 Apr 2024;25 Jun 2024;Lantis, Shochiku, BS Fuji, Tokyo MX, U-NEXT, Bandai Namco Music Live, Mixi, Maruga Factory;TMS Entertainment;Mixed media;PG-13 - Teens 13 or older;5.661;5.66;21022102;"115662

2
 ";6932;9387;36
2024;spring;Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita;https://cdn.myanimelist.net/images/anime/1158/141710.jpg;出来損ないと呼ばれた元英雄は、実家から追放されたので好き勝手に生きることにした;12;2 Apr 2024;18 Jun 2024;MediaNet, Movic, KlockWorx, King Records, Crunchyroll, U-NEXT, TO Books, Happinet Phantom Studios;Studio Deen, Marvy Jack;Light novel;PG-13 - Teens 13 or older;5.211;5.21;3088230882;"128942

2
 ";2508;81898;203
2024;summer;[Oshi no Ko] 2nd Season;https://cdn.myanimelist.net/images/anime/1006/143302.jpg;【推しの子】第2期;13;3 Jul 2024;6 Oct 2024;Delfi Sound, Shueisha, CyberAgent, Kadokawa;Doga Kobo;Manga;PG-13 - Teens 13 or older;8.591;8.59;182119182119;"1042

2
 ";587;417865;5509
2024;summer;Make Heroine ga Oosugiru!;https://cdn.myanimelist.net/images/anime/1332/143513.jpg;負けヒロインが多すぎる！;12;14 Jul 2024;29 Sep 2024;Aniplex, Yomiuri Telecasting, Tokyo MX, Good Smile Company, BS11, Contents Seed, INSPION Edge, JR Tokai Agency;A-1 Pictures;Light novel;PG-13 - Teens 13 or older;8.151;8.15;127134127134;"4582

2
 ";1027;252651;2750
2024;summer;Ookami to Koushinryou: Merchant Meets the Wise Wolf;https://cdn.myanimelist.net/images/anime/1059/142414.jpg;狼と香辛料 MERCHANT MEETS THE WISE WOLF;25;2 Apr 2024;24 Sep 2024;TV Tokyo, Movic, TOHO animation, Good Smile Company, Kadokawa, Enishiya, Hayabusa Film;Passione;Light novel;PG-13 - Teens 13 or older;8.111;8.11;6865168651;"5112

2
 ";1139;227907;1823
2024;summer;The Fable;https://cdn.myanimelist.net/images/anime/1254/141155.jpg;ザ・ファブル;25;7 Apr 2024;29 Sep 2024;VAP, Kodansha, Nippon Television Network, Audio Planning U;Tezuka Productions;Manga;R - 17+ (violence & profanity);8.101;8.10;2654326543;"5232

2
 ";2614;76518;554
2024;summer;Boku no Hero Academia 7th Season;https://cdn.myanimelist.net/images/anime/1529/140306.jpg;僕のヒーローアカデミア 第7期;21;4 May 2024;12 Oct 2024;Dentsu, Yomiuri Telecasting, Movic, Sony Music Entertainment, TOHO animation, Shueisha;Bones;Manga;PG-13 - Teens 13 or older;8.071;8.07;135065135065;"5582

2
 ";695;361718;2663
2024;summer;Karasu wa Aruji wo Erabanai;https://cdn.myanimelist.net/images/anime/1084/142685.jpg;烏は主を選ばない;20;6 Apr 2024;21 Sep 2024;NHK, NHK Enterprises;Pierrot;Novel;PG-13 - Teens 13 or older;8.061;8.06;1475614756;"5782

2
 ";3368;48214;433
2024;summer;NieR:Automata Ver1.1a Part 2;https://cdn.myanimelist.net/images/anime/1364/143539.jpg;NieR;12;5 Jul 2024;27 Sep 2024;Aniplex, Square Enix;A-1 Pictures;Game;R - 17+ (violence & profanity);8.041;8.04;2891228912;"6152

2
 ";2324;92867;456
2024;summer;Tsue to Tsurugi no Wistoria;https://cdn.myanimelist.net/images/anime/1281/144104.jpg;杖と剣のウィストリア;12;7 Jul 2024;29 Sep 2024;Lantis, TBS, Kodansha, Crunchyroll, Jinnan Studio, Bandai Namco Filmworks, Bandai Namco Music Live;Actas, Bandai Namco Pictures;Manga;PG-13 - Teens 13 or older;7.891;7.89;144797144797;"8422

2
 ";915;280945;1565
2024;summer;Giji Harem;https://cdn.myanimelist.net/images/anime/1607/143547.jpg;疑似ハーレム;12;5 Jul 2024;20 Sep 2024;Pony Canyon, BS Fuji, Tokyo MX, bilibili;Nomad;Web manga;PG-13 - Teens 13 or older;7.851;7.85;6823968239;"9272

2
 ";1450;173824;1340
2024;summer;Nige Jouzu no Wakagimi;https://cdn.myanimelist.net/images/anime/1386/140401.jpg;逃げ上手の若君;12;6 Jul 2024;28 Sep 2024;Aniplex, Tokyo MX, Shueisha, BS11, Bit grooove promotion;CloverWorks;Manga;R - 17+ (violence & profanity);7.821;7.82;6717767177;"9832

2
 ";1479;170768;739
2024;summer;Tensei shitara Slime Datta Ken 3rd Season;https://cdn.myanimelist.net/images/anime/1211/143476.jpg;転生したらスライムだった件 第3期;24;5 Apr 2024;27 Sep 2024;Kodansha, Nippon Television Network, BS11, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions, Bandai Namco Filmworks, Bandai Namco Music Live;8bit;Manga;PG-13 - Teens 13 or older;7.681;7.68;159746159746;"13412

2
 ";616;401676;4199
2024;summer;Fairy Tail: 100-nen Quest;https://cdn.myanimelist.net/images/anime/1087/144083.jpg;FAIRY TAIL 100年クエスト;25;7 Jul 2024;5 Jan 2025;TV Tokyo, Avex Pictures, Gloria;J.C.Staff;Web manga;PG-13 - Teens 13 or older;7.631;7.63;2861028610;"14842

2
 ";1630;152147;1658
2024;summer;Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san;https://cdn.myanimelist.net/images/anime/1825/142258.jpg;時々ボソッとロシア語でデレる隣のアーリャさん;12;3 Jul 2024;18 Sep 2024;Sega, Delfi Sound, Kadokawa;Doga Kobo;Light novel;PG-13 - Teens 13 or older;7.601;7.60;197203197203;"15732

2
 ";633;393855;4925
2024;summer;Sengoku Youko: Senma Konton-hen;https://cdn.myanimelist.net/images/anime/1948/143550.jpg;戦国妖狐 千魔混沌編;22;18 Jul 2024;26 Dec 2024;Nippon Animation, Nagoya Broadcasting Network, Crunchyroll, ABC Animation, FuRyu, Mixer, NetEase, BS Asahi, Bandai Namco Music Live, ABC Frontier;White Fox;Manga;PG-13 - Teens 13 or older;7.591;7.59;68806880;"16132

2
 ";4722;24348;86
2024;summer;Wonderful Precure!;https://cdn.myanimelist.net/images/anime/1852/140786.jpg;わんだふるぷりきゅあ!;50;4 Feb 2024;26 Jan 2025;ABC Animation;Toei Animation;Original;G - All Ages;7.581;7.58;21012101;"16592

2
 ";7461;7768;93
2024;summer;Katsute Mahou Shoujo to Aku wa Tekitai shiteita.;https://cdn.myanimelist.net/images/anime/1653/143959.jpg;かつて魔法少女と悪は敵対していた。;12;9 Jul 2024;24 Sep 2024;Square Enix, Shochiku, AT-X, Tohokushinsha Film Corporation, Avex Pictures, Marui Group;Bones;Manga;PG-13 - Teens 13 or older;7.571;7.57;3109931099;"16722

2
 ";2403;87731;416
2024;summer;Yozakura-san Chi no Daisakusen;https://cdn.myanimelist.net/images/anime/1674/143715.jpg;夜桜さんちの大作戦;27;7 Apr 2024;6 Oct 2024;Pierrot, Mainichi Broadcasting System, NBCUniversal Entertainment Japan, Shueisha, JR East Marketing & Communications;SILVER LINK.;Manga;PG-13 - Teens 13 or older;7.551;7.55;3544135441;"17872

2
 ";1881;125708;606
2024;summer;Tasogare Out Focus;https://cdn.myanimelist.net/images/anime/1708/142119.jpg;黄昏アウトフォーカス;12;4 Jul 2024;19 Sep 2024;Sotsu, Kodansha, Movic, BS Fuji, Ai Addiction, Crunchyroll, AQUA ARIS;Studio Deen;Manga;PG-13 - Teens 13 or older;7.471;7.47;1466014660;"20792

2
 ";3383;47958;418
2024;summer;2.5-jigen no Ririsa;https://cdn.myanimelist.net/images/anime/1779/143584.jpg;2.5次元の誘惑;24;5 Jul 2024;13 Dec 2024;Pony Canyon, Movic, Magic Capsule, Shueisha, Bandai Spirits, ADK Emotions, Aiming;J.C.Staff;Manga;PG-13 - Teens 13 or older;7.431;7.43;3712637126;"22262

2
 ";1869;127259;802
2024;summer;Megami no Café Terrace 2nd Season;https://cdn.myanimelist.net/images/anime/1606/141394.jpg;女神のカフェテラス 第2期;12;5 Jul 2024;20 Sep 2024;Marvelous Entertainment, Mainichi Broadcasting System, Kodansha, Half H.P Studio;Tezuka Productions;Manga;PG-13 - Teens 13 or older;7.381;7.38;2707727077;"24702

2
 ";2760;70147;379
2024;summer;Ramen Akaneko;https://cdn.myanimelist.net/images/anime/1805/142211.jpg;ラーメン赤猫;12;4 Jul 2024;19 Sep 2024;TBS, Movic, GAGA, Tohokushinsha Film Corporation, Bushiroad, Good Smile Company, Legs;E&H Production;Manga;PG-13 - Teens 13 or older;7.381;7.38;52375237;"24722

2
 ";5734;15020;84
2024;summer;Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.;https://cdn.myanimelist.net/images/anime/1212/144711.jpg;新米オッサン冒険者、最強パーティに死ぬほど鍛えられて無敵になる。;12;2 Jul 2024;24 Sep 2024;MediaNet, Mainichi Broadcasting System, Nippon Columbia, KlockWorx, Asmik Ace, Hobby Japan, AQUA ARIS, Bit grooove promotion, CTW;Yumeta Company;Light novel;PG-13 - Teens 13 or older;7.381;7.38;7763577635;"24562

2
 ";1616;153527;534
2024;summer;Mayonaka Punch;https://cdn.myanimelist.net/images/anime/1700/143395.jpg;真夜中ぱんチ;12;8 Jul 2024;23 Sep 2024;Movic, AT-X, Docomo Anime Store, Kadokawa, dugout, Heart Company;P.A. Works;Original;PG-13 - Teens 13 or older;7.361;7.36;1699516995;"25322

2
 ";3296;50553;210
2024;summer;Gimai Seikatsu;https://cdn.myanimelist.net/images/anime/1420/143707.jpg;義妹生活;12;4 Jul 2024;19 Sep 2024;Movic, AT-X, Nippon Columbia, Kansai Telecasting, Kadokawa, Pia, 100studio, One Cushion;Studio Deen;Light novel;PG-13 - Teens 13 or older;7.351;7.35;7061570615;"25712

2
 ";1418;177001;1391
2024;summer;Senpai wa Otokonoko;https://cdn.myanimelist.net/images/anime/1049/144505.jpg;先輩はおとこのこ;12;5 Jul 2024;27 Sep 2024;Aniplex, Dentsu, Fuji TV, Crunchyroll, Bit grooove promotion;Project No.9;Web manga;PG-13 - Teens 13 or older;7.311;7.31;2402624026;"27952

2
 ";2622;76091;417
2024;summer;Shoushimin Series;https://cdn.myanimelist.net/images/anime/1164/143459.jpg;小市民シリーズ;10;7 Jul 2024;15 Sep 2024;TV Asahi, Movic, KlockWorx, NBCUniversal Entertainment Japan, Nagoya Broadcasting Network, AbemaTV, Bit grooove promotion, NetEase, BS Asahi, TV Asahi Music;Lapin Track;Novel;PG-13 - Teens 13 or older;7.291;7.29;3447834478;"28712

2
 ";2122;106397;473
2024;summer;Isekai Shikkaku;https://cdn.myanimelist.net/images/anime/1252/143457.jpg;異世界失格;12;9 Jul 2024;24 Sep 2024;Movic, AT-X, Magic Capsule, BS11, Kadokawa;Atelier Pontdarc;Web manga;PG-13 - Teens 13 or older;7.281;7.28;7716777167;"29482

2
 ";1317;194509;771
2024;summer;Atri: My Dear Moments;https://cdn.myanimelist.net/images/anime/1825/143408.jpg;ATRI -My Dear Moments-;13;14 Jul 2024;6 Oct 2024;Aniplex, bilibili;TROYCA;Visual novel;PG-13 - Teens 13 or older;7.181;7.18;2067620676;"34882

2
 ";2691;73273;384
2024;summer;Dungeon no Naka no Hito;https://cdn.myanimelist.net/images/anime/1026/143505.jpg;ダンジョンの中のひと;12;6 Jul 2024;28 Sep 2024;Mainichi Broadcasting System, Nikkatsu, Hakuhodo DY Music & Pictures, Futabasha, Bushiroad Move, U's Music;OLM;Web manga;PG-13 - Teens 13 or older;7.111;7.11;1641116411;"38532

2
 ";3570;43902;97
2024;summer;Cardfight!! Vanguard: Divinez Season 2;https://cdn.myanimelist.net/images/anime/1235/143504.jpg;カードファイト!! ヴァンガード Divinez Season2;13;6 Jul 2024;12 Oct 2024;Bushiroad;Kinema Citrus, GIFTanimation, Studio Jemi;Original;PG-13 - Teens 13 or older;7.111;7.11;795795;"38462

2
 ";11135;2501;12
2024;summer;VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta;https://cdn.myanimelist.net/images/anime/1606/144506.jpg;VTuberなんだが配信切り忘れたら伝説になってた;12;7 Jul 2024;22 Sep 2024;Movic, AT-X, Studio Mausu, BS NTV, Kadokawa, Kyoto Broadcasting System, DAXEL;TNK;Light novel;PG-13 - Teens 13 or older;7.051;7.05;2226822268;"41542

2
 ";2867;65548;209
2024;summer;Shikanoko Nokonoko Koshitantan;https://cdn.myanimelist.net/images/anime/1084/144617.jpg;しかのこのこのここしたんたん;12;7 Jul 2024;22 Sep 2024;Dentsu, Twin Engine;Wit Studio;Manga;PG-13 - Teens 13 or older;7.021;7.02;9330693306;"43012

2
 ";1077;240525;1610
